week_day,is_rain,is_public_holiday,is_food_vendor,temperature,yesterday_customer_count,yesterday_revenue,event_location_rating,today_revenue
6,0,0,1,26.1,1099,7695.19,3,6819.29
1,1,0,0,29.4,86,1714.71,2,1627.61
4,1,0,0,33.8,117,2336.83,3,2023.05
2,0,0,0,34.6,134,2673.56,4,2824.68
6,0,0,0,31.0,281,5627.95,6,5398.37
6,0,0,0,28.7,233,4668.22,2,4734.92
4,1,1,0,35.0,143,2859.79,3,2867.24
3,1,0,1,26.8,620,4343.24,5,3910.21
5,0,0,1,32.9,1291,9039.42,10,8345.03
2,0,1,1,27.5,1075,7523.46,8,6320.95
6,0,0,1,33.7,1409,9865.6,8,8524.71
1,0,0,1,33.9,567,3966.32,2,3895.63
4,1,0,1,25.5,739,5174.9,10,4712.16
5,0,0,1,30.1,1158,8103.16,8,8129.79
3,0,0,0,26.7,161,3227.12,4,3540.51
6,1,0,0,26.6,237,4736.71,9,4571.07
2,0,1,1,31.1,705,4933.66,7,5726.23
1,0,1,1,32.9,613,4293.69,5,4690.17
5,1,0,1,34.4,1003,7017.77,9,6208.94
7,1,0,1,32.0,792,5542.72,5,5414.29
7,0,0,1,26.9,915,6404.43,4,6539.87
5,1,0,0,31.0,207,4140.44,4,3644.18
4,0,0,1,28.2,721,5047.6,4,4445.41
1,1,0,1,26.0,395,2764.65,8,3318.23
1,0,1,1,31.4,677,4740.45,3,4794.27
6,0,0,0,34.1,238,4765.0,7,4763.6
2,1,0,1,29.6,407,2847.92,5,3036.9
3,1,0,1,31.9,518,3628.43,2,3051.3
2,1,0,0,27.7,118,2359.27,4,2171.57
1,1,0,1,28.9,471,3295.77,3,2752.19
1,1,0,1,32.3,715,5007.72,9,4240.25
4,0,0,1,33.3,449,3142.19,2,3314.1
3,1,0,0,25.2,103,2069.69,4,2050.02
5,1,0,1,30.1,1148,8037.84,10,6901.91
7,1,0,1,26.6,680,4760.91,3,5024.43
2,0,0,1,29.2,686,4801.92,4,4756.19
4,1,0,0,30.7,140,2790.29,6,2445.04
7,0,0,0,33.1,290,5805.82,9,5959.73
7,1,0,0,27.9,167,3347.0,8,4081.67
7,0,0,1,29.9,976,6834.54,4,6340.79
7,1,0,1,32.7,739,5175.19,8,5763.56
4,0,0,1,25.5,512,3584.41,1,3859.44
4,0,0,0,27.5,147,2946.17,6,3666.21
6,0,0,0,27.4,254,5086.06,6,5868.86
7,0,0,0,30.3,283,5664.32,9,5467.24
5,1,0,1,28.0,973,6811.4,9,7002.62
5,1,0,1,29.5,575,4027.66,1,4007.01
7,1,0,0,32.1,193,3864.1,7,3779.36
3,0,0,1,28.3,573,4010.09,3,4104.51
6,0,0,0,31.5,352,7039.7,6,6917.4
7,0,0,1,32.4,944,6610.31,2,6107.23
4,0,0,0,30.3,174,3474.06,5,3570.8
3,0,0,0,29.1,220,4396.22,9,3975.97
5,0,0,0,30.8,228,4551.37,5,4686.64
7,0,0,0,28.3,192,3831.82,4,4582.82
5,1,0,0,30.6,197,3948.46,9,3778.45
7,0,0,1,32.4,1372,9606.81,9,8678.93
5,1,0,1,34.1,838,5864.36,5,5116.48
1,1,0,0,28.0,97,1933.74,7,2238.87
1,1,0,0,29.4,105,2093.88,2,2026.29
1,1,0,0,32.5,92,1833.19,8,1825.97
1,0,0,1,26.0,642,4491.03,5,3778.68
2,0,0,1,26.2,660,4617.77,2,3902.45
3,0,0,1,25.9,574,4019.7,2,4128.58
6,1,0,1,34.3,785,5494.38,3,5302.84
2,1,0,1,31.3,392,2743.06,4,2912.86
4,0,0,0,34.1,182,3638.66,4,3135.73
4,0,0,0,34.8,191,3821.44,7,3194.33
2,1,0,0,29.7,159,3176.89,10,3109.92
4,1,0,0,30.3,116,2316.49,2,1999.97
6,0,0,1,33.0,785,5497.47,2,6423.7
4,0,0,1,32.8,663,4638.46,10,5144.65
2,1,0,1,33.6,528,3695.87,4,3421.86
2,1,0,0,30.5,80,1591.63,1,1608.41
6,0,0,1,26.9,1037,7258.61,5,8217.11
1,0,0,1,31.6,394,2760.26,1,3125.65
4,0,0,0,31.5,170,3405.37,2,2965.12
7,0,1,0,32.5,420,8393.92,9,7625.63
6,0,0,1,26.4,1066,7465.26,3,7947.6
2,0,0,1,28.9,755,5288.35,4,4599.69
4,0,0,0,26.3,112,2240.94,1,2578.41
4,0,0,1,28.6,727,5088.13,1,4382.12
6,0,0,1,34.6,961,6723.53,5,6334.34
2,0,0,1,33.4,582,4071.39,8,4031.58
7,1,0,1,30.6,899,6290.24,5,5734.13
6,0,0,1,27.2,1352,9462.76,8,7993.71
4,0,0,1,29.4,619,4329.77,3,3928.88
1,1,0,0,32.5,142,2847.47,9,2459.55
5,0,0,0,29.8,245,4899.4,6,4158.92
5,0,0,1,27.1,1402,9815.31,9,8680.13
7,0,0,0,33.4,211,4217.97,2,4104.45
2,1,0,0,28.8,135,2700.78,9,2659.48
7,0,0,1,29.5,1091,7634.5,3,7441.56
6,0,0,0,29.7,229,4580.78,1,5353.41
3,1,0,1,25.0,387,2709.48,6,3016.85
1,0,0,1,32.0,507,3547.24,7,4065.12
3,1,0,0,25.1,127,2532.25,7,2283.94
6,1,0,1,33.8,556,3893.42,2,4259.24
4,0,0,0,29.8,165,3302.05,1,2794.23
7,0,0,0,27.5,233,4656.66,6,5066.33
4,0,1,0,29.6,179,3585.88,2,4328.25
1,0,0,1,33.0,395,2765.77,1,3342.97
2,0,0,1,34.6,386,2703.16,2,3081.56
6,1,0,1,33.8,862,6034.48,4,6363.58
6,0,0,0,26.8,206,4113.67,1,4209.52
5,0,1,1,26.7,1753,12270.33,8,12086.23
2,0,1,1,31.6,641,4488.38,2,5302.45
7,0,0,1,30.6,1163,8138.51,4,7366.31
1,0,0,0,34.7,80,1596.44,1,1958.77
7,0,1,1,27.9,1431,10016.28,6,11223.53
1,0,0,1,30.1,602,4212.31,5,3646.62
1,0,0,0,31.9,125,2496.4,8,2541.4
5,1,0,0,26.8,196,3925.34,10,3725.64
1,1,0,1,28.6,462,3234.98,4,3098.03
6,0,0,1,28.6,1060,7416.86,4,8390.37
2,0,0,1,32.8,551,3860.14,10,4396.17
2,0,0,1,26.7,710,4969.26,6,4473.33
6,1,0,1,27.3,730,5111.2,7,4953.46
2,1,0,0,33.8,147,2933.51,7,2557.33
1,0,0,0,29.5,158,3165.28,7,3036.31
1,0,0,0,30.6,154,3073.88,7,2898.43
1,0,0,0,26.5,157,3130.34,9,2845.22
6,0,0,1,28.4,1687,11809.07,10,10894.4
5,1,0,0,25.5,217,4335.82,10,4867.62
5,1,0,1,33.0,623,4360.21,3,4143.46
5,1,0,0,30.9,219,4379.33,10,4215.19
2,1,0,1,29.7,380,2663.48,4,2467.73
4,0,0,1,29.3,464,3247.59,2,4047.74
7,0,0,0,28.0,210,4199.85,1,3819.55
2,1,0,1,32.9,627,4387.46,9,4052.31
4,0,0,1,32.2,512,3584.9,3,4298.35
1,0,0,0,27.2,127,2533.92,3,2708.41
2,1,0,1,33.2,300,2099.95,2,2463.92
2,0,0,1,26.7,441,3086.05,2,3284.84
3,0,0,1,32.6,353,2470.26,1,2945.06
4,0,0,0,28.5,148,2956.61,4,3115.63
6,0,0,1,32.8,929,6503.94,2,6263.6
4,1,0,1,31.4,590,4127.5,6,3642.07
4,0,0,1,32.1,582,4071.61,1,3949.43
1,1,0,1,33.9,285,1998.32,1,2056.1
7,1,0,0,29.9,209,4187.76,10,5094.06
1,0,0,1,34.5,473,3309.53,2,3301.3
4,1,0,0,25.3,160,3199.6,10,2734.94
1,1,1,0,33.5,76,1513.63,2,1783.58
7,1,0,1,28.6,758,5308.28,5,5883.89
2,0,0,1,30.1,915,6407.38,10,5542.85
5,0,0,1,31.5,861,6027.33,2,6087.61
2,0,0,1,33.5,476,3331.83,1,3634.87
3,0,0,1,26.3,588,4113.63,1,3601.73
1,0,0,0,30.9,122,2431.29,4,2559.29
4,0,0,0,31.3,203,4056.42,9,3630.11
3,0,0,1,27.8,639,4470.98,4,5236.73
4,0,0,0,33.1,179,3580.58,6,3434.79
3,1,0,1,34.5,530,3712.44,10,3702.81
4,1,0,0,25.9,158,3166.33,8,2665.69
1,0,0,1,25.4,670,4690.67,10,4950.85
5,0,0,1,25.7,1465,10257.77,10,9779.86
7,0,1,1,30.9,1211,8475.41,3,9195.97
2,0,0,0,29.5,125,2503.56,2,2460.49
7,0,0,0,26.0,240,4793.65,9,5759.44
5,1,0,1,28.9,766,5359.17,3,5152.65
5,1,0,1,30.1,801,5607.47,9,6136.32
2,0,0,1,33.2,422,2955.41,2,3552.36
4,0,0,0,33.6,165,3296.62,7,3828.14
5,1,0,1,25.7,538,3764.61,5,4247.2
4,0,0,1,26.3,652,4564.26,3,4407.77
3,1,0,1,32.9,344,2406.66,2,2265.1
3,1,0,1,31.1,352,2467.37,1,2554.72
7,0,1,1,33.4,796,5572.22,3,6246.88
3,1,0,0,25.1,91,1814.58,1,1569.64
2,0,0,1,33.6,538,3769.3,6,4537.55
5,1,0,1,26.1,659,4615.31,1,5071.97
6,0,0,1,32.2,1153,8072.03,5,7776.77
7,0,0,1,28.2,1343,9403.5,9,9713.19
1,1,0,0,30.8,133,2661.67,9,2316.15
6,0,0,1,33.6,1114,7796.47,6,7023.48
6,1,0,1,29.3,593,4154.18,1,4737.8
6,1,0,1,34.0,693,4853.11,1,4558.32
7,0,0,0,28.1,244,4879.69,6,5258.26
2,1,0,0,28.4,106,2125.27,2,1813.92
4,1,0,1,27.2,546,3822.0,2,3185.35
1,1,0,1,26.7,282,1972.97,2,2370.39
5,0,1,0,33.7,294,5883.52,2,5145.18
6,1,0,0,29.0,264,5286.81,6,4632.75
2,0,0,0,28.2,149,2986.74,2,2958.72
1,1,0,1,29.9,434,3037.29,6,3505.84
4,0,1,1,26.5,1080,7559.88,9,7334.25
6,1,0,0,31.6,202,4036.3,3,3424.58
2,1,1,0,27.5,113,2255.19,2,2112.9
3,1,0,0,32.4,164,3276.87,10,2993.5
5,1,0,0,29.6,208,4168.56,8,4056.07
6,1,0,0,31.9,256,5114.57,10,5425.13
1,1,0,1,28.0,500,3497.73,10,3949.85
6,0,0,1,25.4,1168,8178.39,3,7819.8
1,0,0,1,33.5,733,5129.76,9,5170.57
6,1,0,1,33.7,888,6217.0,4,5759.35
2,0,0,1,27.6,785,5492.88,10,5355.59
2,1,0,0,30.3,94,1874.45,3,2024.43
2,0,0,0,25.5,169,3387.78,8,2872.31
3,0,0,0,31.4,119,2381.1,1,2525.58
6,1,0,0,30.1,284,5685.59,9,5312.15
4,1,0,0,34.6,112,2235.4,1,1911.2
7,1,0,1,31.7,983,6879.64,7,5867.46
4,1,0,1,29.0,382,2674.25,2,3274.05
1,1,0,1,34.1,326,2284.13,1,2298.41
2,1,0,1,29.6,438,3063.43,6,3101.68
4,0,0,1,33.3,439,3071.43,1,3809.79
4,0,0,0,27.7,201,4020.66,4,3412.9
1,1,0,0,31.1,101,2028.56,6,2249.33
3,0,0,1,34.2,757,5300.6,7,4915.9
5,0,0,1,34.2,1373,9614.18,9,8861.34
6,1,0,1,28.7,666,4663.97,5,5381.08
3,1,0,0,25.2,94,1883.45,9,2207.12
1,1,1,1,31.5,760,5321.67,6,4529.63
3,0,0,1,26.7,710,4967.68,9,4569.84
2,0,0,1,32.5,766,5361.48,10,5292.99
6,0,0,0,27.7,201,4014.94,1,3447.37
5,1,0,1,28.7,964,6746.65,10,6663.73
6,0,0,1,29.1,858,6005.21,1,6602.49
6,1,1,1,26.3,932,6521.02,3,6227.01
4,1,0,1,32.2,455,3187.69,7,3331.57
7,0,0,1,34.0,877,6140.26,5,5799.98
7,0,0,1,34.5,1543,10799.75,8,9661.43
1,1,0,1,25.4,391,2739.58,6,2959.13
5,0,1,0,32.0,277,5539.1,6,4899.66
5,0,0,1,32.3,938,6566.39,5,6949.51
5,0,1,0,32.3,231,4622.12,3,5491.86
2,0,0,1,32.9,488,3416.9,4,3216.48
3,1,0,1,31.4,556,3894.59,10,4406.67
5,1,0,1,25.3,780,5457.92,1,4743.37
5,0,0,0,34.3,196,3927.81,7,3883.07
1,0,0,0,32.5,160,3196.91,9,3624.94
6,0,0,0,28.7,352,7042.14,10,6683.31
3,1,0,1,25.2,590,4127.9,9,4301.43
7,0,0,0,29.5,247,4938.74,1,4330.28
3,1,0,0,32.8,96,1927.57,3,1798.86
6,0,0,0,30.6,186,3718.35,3,4299.21
4,0,0,1,28.1,968,6776.56,7,5673.66
6,0,0,0,32.7,357,7139.02,7,6066.52
3,0,0,1,27.2,478,3348.27,1,3566.91
5,0,0,1,33.6,1154,8078.0,3,7075.37
7,0,0,1,25.2,711,4976.79,2,5150.55
3,1,0,0,33.3,103,2064.75,3,2234.73
2,0,0,1,34.4,645,4513.69,5,4222.97
6,1,0,1,27.5,656,4590.16,3,4936.19
4,1,0,1,33.3,562,3933.69,9,3880.98
4,0,0,0,25.6,125,2496.72,1,2825.95
1,1,0,1,29.9,412,2887.2,2,2679.82
1,1,0,0,34.4,77,1545.69,1,1512.71
1,1,0,0,31.0,82,1643.98,5,2023.82
1,0,0,1,32.2,694,4859.71,6,4181.52
1,0,0,1,33.0,932,6524.06,9,5454.55
2,1,1,1,25.9,613,4292.78,3,4023.61
1,1,0,0,27.8,79,1587.92,1,1843.46
4,0,0,0,27.1,159,3187.84,1,3039.94
6,1,0,1,26.3,936,6549.58,7,7036.23
6,0,0,0,29.9,261,5216.84,2,4434.37
6,1,0,1,27.3,1213,8491.8,7,7704.86
1,1,0,1,34.0,339,2370.43,2,2032.63
7,1,0,1,32.8,903,6320.83,9,5830.19
3,0,0,0,31.6,114,2278.92,4,2787.37
1,1,1,0,33.4,115,2290.66,3,2146.47
2,0,1,0,29.3,192,3833.83,9,3926.03
1,0,0,1,25.7,671,4699.74,3,4030.41
6,0,0,0,29.1,218,4362.63,2,4500.18
2,1,0,1,32.0,566,3961.36,6,3794.85
2,0,0,1,26.1,680,4763.16,7,4531.63
1,0,0,1,26.9,1043,7304.49,9,6349.07
3,0,0,1,29.6,617,4321.87,3,4740.05
7,0,0,1,27.3,1036,7254.96,5,7476.66
5,0,0,1,26.9,1103,7718.83,5,6958.15
1,0,0,0,29.7,117,2331.02,2,2043.17
4,0,0,0,30.5,178,3551.72,8,3267.01
6,1,0,0,34.0,195,3901.75,3,3303.82
1,0,0,0,25.2,151,3019.95,8,3176.44
7,0,0,0,34.0,185,3706.52,4,4024.24
3,0,1,0,31.1,211,4224.93,9,4331.78
3,1,0,1,32.3,546,3820.87,10,4333.1
4,0,0,1,34.3,758,5303.63,9,5855.21
2,1,0,0,26.5,96,1922.67,6,2273.99
4,0,0,1,26.4,465,3254.66,1,3537.63
4,1,0,1,27.8,726,5084.26,7,4603.06
4,1,1,1,27.6,516,3610.89,1,4020.48
4,1,0,1,34.7,583,4078.78,9,3766.71
7,1,0,0,30.9,112,2240.09,1,2416.04
4,0,0,1,30.5,541,3787.69,3,4441.81
2,0,0,0,31.6,135,2694.5,7,3042.5
6,1,0,1,29.3,929,6501.61,9,7681.29
4,1,0,1,25.2,321,2248.85,3,2740.99
6,0,0,1,34.5,784,5486.27,2,6632.57
5,0,0,1,26.1,1124,7869.53,10,7841.69
1,0,0,1,29.6,580,4062.35,4,4136.88
4,0,0,1,28.6,774,5416.68,1,4594.94
2,0,0,1,31.0,345,2415.46,1,2950.43
5,1,0,1,34.5,729,5103.82,7,5514.7
6,0,0,1,29.4,1130,7910.18,5,7707.27
6,0,0,0,28.1,315,6297.34,10,7227.58
5,0,0,0,33.6,166,3322.53,6,3828.0
4,0,0,1,28.8,563,3941.93,1,3431.8
6,1,0,1,28.6,945,6612.8,4,5775.02
5,0,0,0,28.9,168,3352.78,3,4181.83
1,1,0,0,27.7,84,1675.52,2,1963.45
5,0,0,1,26.1,1357,9501.31,8,8128.86
5,0,0,0,32.5,310,6195.33,10,6376.8
5,1,0,1,32.6,640,4482.58,3,4724.87
7,1,0,1,27.4,1047,7329.07,8,6145.71
6,0,0,0,28.5,451,9022.6,9,7720.26
1,0,0,1,34.3,532,3727.22,4,3829.74
3,0,0,0,34.2,138,2762.42,6,2818.65
7,1,0,1,32.4,667,4667.14,8,5305.14
5,0,0,0,29.3,310,6192.72,9,5618.52
2,1,0,0,31.1,95,1899.34,5,1913.55
2,1,0,1,25.4,526,3679.49,4,3264.82
2,0,0,0,34.9,108,2153.37,4,2481.08
6,1,0,1,31.5,891,6237.86,5,5970.21
7,0,0,1,32.9,1137,7959.54,4,7402.89
5,1,1,1,28.2,973,6808.96,6,6687.28
4,0,0,1,26.5,776,5428.93,6,5605.64
2,0,0,1,33.4,690,4827.97,8,4659.75
2,1,0,0,26.9,132,2636.39,10,2747.8
2,0,0,1,26.2,707,4949.77,4,5120.36
3,0,0,0,25.7,129,2570.46,4,2787.46
7,1,0,1,34.3,713,4990.0,7,5251.07
3,0,1,1,32.6,887,6209.52,5,6868.59
4,1,0,0,34.4,124,2483.76,6,2454.22
7,0,0,1,33.3,954,6677.88,4,6244.02
1,0,0,0,25.1,149,2986.47,9,3016.28
7,0,1,0,26.9,373,7467.79,8,7575.66
5,0,0,1,33.2,997,6978.28,6,6956.62
5,0,0,0,30.0,234,4680.87,6,4598.09
2,0,0,0,27.2,132,2635.85,2,2696.34
3,1,0,0,29.8,118,2364.2,3,2065.33
3,0,0,1,26.7,819,5734.09,9,5467.53
1,0,0,1,25.2,379,2653.13,1,3157.45
1,1,0,1,29.2,350,2452.42,2,2657.41
3,1,0,0,34.1,91,1815.32,6,2180.63
2,0,0,1,31.3,512,3584.91,2,3835.99
6,0,0,0,31.7,244,4887.68,3,4276.05
7,0,0,0,25.6,275,5498.27,9,6204.37
5,0,0,1,35.0,836,5850.38,3,6700.97
3,0,0,1,31.1,742,5197.24,7,4766.18
1,1,0,1,28.1,482,3370.66,7,3527.09
7,1,0,0,30.6,195,3909.37,3,3792.91
2,0,0,0,26.7,114,2282.1,5,2376.29
5,0,0,1,32.6,890,6232.17,6,6276.01
7,1,0,1,34.4,775,5421.63,5,4863.4
2,0,0,1,30.5,450,3150.97,2,3092.79
1,1,0,0,25.5,89,1788.29,3,1490.57
7,0,0,0,28.1,275,5495.73,5,4763.16
3,0,0,1,31.8,660,4619.44,2,4065.64
2,0,0,1,33.8,340,2381.04,2,2755.33
7,0,0,0,28.4,272,5433.21,6,5227.78
3,0,0,1,33.5,647,4526.3,7,4751.37
5,1,0,0,32.4,123,2466.28,5,2879.74
7,0,0,0,32.1,399,7974.81,10,6984.26
6,0,0,1,31.9,1198,8387.15,4,7606.76
4,0,0,1,26.1,722,5056.74,5,4453.96
6,0,0,0,30.6,361,7214.69,9,6325.48
6,1,0,0,34.1,145,2904.27,2,2896.89
5,0,0,1,30.9,773,5412.92,2,6378.61
6,0,0,0,33.1,336,6710.7,10,6761.34
2,1,0,1,29.5,726,5082.0,10,4314.02
1,0,0,1,30.5,601,4204.79,9,3559.55
2,0,0,0,26.8,200,3995.52,9,3728.38
4,0,0,1,31.1,835,5843.52,7,5695.85
5,1,0,0,33.6,165,3307.01,3,2902.32
3,0,0,1,29.1,655,4586.35,6,5087.58
5,0,0,0,33.7,279,5573.2,10,6155.77
1,0,0,1,25.0,615,4306.06,8,4313.9
4,1,0,1,26.0,507,3547.29,7,3629.1
1,0,0,1,25.9,479,3349.64,2,3662.16
6,0,0,1,32.8,1280,8958.46,4,7676.68
4,1,0,1,31.8,654,4581.01,10,4074.15
2,1,1,0,26.1,141,2812.76,3,2589.92
2,0,0,1,31.4,697,4880.24,7,4580.21
2,1,0,1,29.1,676,4735.34,10,4082.53
1,0,0,1,28.4,620,4339.31,4,4728.31
2,0,0,1,33.7,625,4375.05,10,5133.26
7,1,0,1,27.2,979,6854.58,5,6451.42
3,0,0,1,28.9,836,5849.66,8,5244.1
2,0,0,0,28.5,115,2306.77,1,2661.12
5,0,0,1,25.3,1060,7420.68,8,8285.76
5,1,0,1,27.1,1077,7537.61,10,6345.17
7,1,0,0,25.3,172,3434.14,10,4213.69
2,0,0,0,34.2,159,3181.99,10,3717.9
4,1,0,1,30.5,402,2817.31,4,3435.87
4,1,0,0,26.2,118,2362.01,9,2850.79
5,0,0,1,32.6,617,4318.77,2,4464.55
2,1,0,1,34.3,394,2755.17,1,2366.37
5,0,0,0,32.2,248,4959.04,9,5206.65
4,0,1,1,31.1,1226,8583.27,9,8178.82
5,0,0,0,29.8,257,5149.76,4,4563.57
6,1,0,0,29.3,272,5446.18,9,4992.3
3,0,0,0,27.7,117,2330.34,1,2424.43
7,1,0,1,25.2,643,4503.73,1,4000.06
2,0,1,0,28.6,171,3427.68,7,3939.87
6,0,0,1,33.9,1203,8417.8,6,8067.08
1,0,0,1,34.5,655,4588.27,4,3825.33
7,1,0,1,31.3,682,4775.39,1,4271.15
7,0,0,1,32.8,1600,11197.58,10,9881.18
6,0,0,0,31.9,199,3979.71,8,4922.55
3,1,0,0,28.4,165,3303.01,10,2842.04
7,0,0,1,25.4,998,6986.28,8,7868.14
1,0,0,0,28.1,111,2211.85,2,2492.76
2,0,0,1,26.6,572,4001.48,2,4472.33
2,0,0,1,30.0,736,5151.49,8,4718.75
4,0,0,0,28.3,221,4422.44,10,4166.63
7,1,0,0,27.8,281,5624.01,7,4801.91
1,0,0,0,27.6,106,2111.07,1,2260.39
4,0,0,1,29.6,731,5117.54,9,5454.45
7,0,0,1,26.5,1059,7414.26,4,7031.63
1,0,0,0,34.5,111,2217.39,4,2617.98
5,0,0,1,31.9,961,6727.34,5,6981.92
7,0,0,1,27.1,965,6751.62,3,6262.15
1,0,0,1,27.5,582,4074.23,7,4406.66
6,0,1,1,26.2,1890,13230.69,10,12859.58
6,0,0,1,30.7,1368,9572.91,7,9928.37
2,0,0,0,26.9,120,2396.47,6,2847.69
3,1,0,0,32.1,83,1650.13,1,1867.65
7,1,0,1,28.1,686,4800.64,6,4430.96
2,1,0,1,31.2,361,2524.34,2,2386.5
2,1,0,0,32.1,102,2034.87,7,2086.62
3,0,0,0,28.1,149,2977.88,3,2494.09
2,1,0,0,33.1,107,2143.66,3,1875.14
1,0,0,0,32.4,88,1767.72,2,1994.62
3,0,0,1,29.0,886,6203.87,5,5462.84
1,0,0,1,34.1,461,3229.03,2,3217.13
4,0,0,1,31.9,565,3952.23,3,4393.92
2,1,0,1,29.3,388,2714.66,2,2576.51
3,0,1,0,27.6,140,2792.88,1,3143.41
2,1,0,0,34.9,70,1402.51,1,1520.5
1,0,0,1,26.3,778,5449.21,8,5086.9
5,1,0,0,28.0,183,3667.09,5,3578.88
5,0,0,1,32.1,1267,8868.88,6,7723.32
3,0,0,1,33.7,719,5033.76,5,4879.69
4,1,0,1,29.3,556,3893.21,8,4852.8
4,0,0,0,34.9,117,2334.47,2,2673.59
7,1,0,0,29.7,203,4051.8,7,4089.76
5,0,0,0,26.3,193,3863.5,2,4032.75
4,0,0,1,26.8,865,6057.39,9,5059.34
1,1,0,1,34.9,258,1806.84,3,2135.96
5,0,0,1,32.3,736,5150.32,1,5118.49
4,0,0,1,30.7,498,3485.55,2,3922.35
2,0,0,0,32.6,124,2486.29,1,2339.62
7,1,0,1,29.4,904,6328.69,5,5671.05
4,0,0,0,33.2,157,3136.99,4,2671.18
1,0,0,0,26.6,114,2281.02,9,2792.42
6,0,0,1,29.5,1472,10306.49,5,8825.47
4,0,0,0,30.3,141,2822.25,4,3359.72
6,1,0,1,30.9,664,4646.35,3,5346.39
7,1,1,1,25.1,1159,8110.54,7,7817.68
4,0,0,0,33.9,146,2923.36,2,2457.82
5,0,0,1,27.9,1020,7139.53,1,6177.55
1,0,0,1,33.8,406,2840.94,2,3350.16
3,1,0,0,30.3,108,2162.67,2,2294.08
7,0,0,1,32.9,980,6862.25,8,8514.67
1,1,0,1,33.1,495,3461.98,5,2945.4
5,0,0,1,32.9,1253,8768.23,10,8335.86
7,1,0,1,34.9,869,6081.53,10,6340.1
1,0,0,1,28.3,812,5681.12,6,4836.19
7,0,0,1,33.0,830,5811.37,1,5986.97
7,0,0,1,31.3,1081,7564.35,8,8531.15
4,1,0,1,26.7,442,3096.11,4,3869.83
6,0,0,1,32.2,852,5962.53,2,6487.0
7,0,0,1,30.6,840,5881.73,2,6132.02
4,1,1,0,31.7,131,2610.66,8,2842.85
3,1,0,1,25.7,528,3696.11,4,3191.01
2,1,0,1,31.9,556,3891.61,4,3529.7
6,1,0,1,32.8,767,5371.5,5,5419.46
5,0,0,1,29.3,832,5825.88,1,4988.59
1,1,0,0,34.1,130,2591.37,7,2167.29
7,1,0,0,33.7,187,3748.59,8,4200.68
1,0,0,1,26.0,627,4386.16,3,3680.38
1,0,0,0,28.0,98,1960.16,1,2188.93
6,1,0,0,31.9,234,4676.76,9,4557.24
7,0,0,1,25.8,1098,7684.78,10,8790.23
5,0,0,1,32.9,1019,7130.24,10,7377.93
4,1,0,0,25.9,107,2133.18,8,2504.98
1,1,0,1,27.4,497,3475.79,5,3038.78
6,0,0,1,34.2,1113,7793.93,9,8574.38
4,1,0,0,30.5,126,2516.95,2,2311.8
4,1,0,1,34.9,567,3971.18,4,3487.96
5,1,1,0,31.8,220,4391.91,1,3716.9
5,0,0,0,30.1,157,3145.94,1,3581.09
4,0,0,0,30.5,158,3159.27,3,3219.78
7,0,0,0,33.8,277,5539.09,7,5032.24
1,1,0,1,25.9,449,3145.74,9,3388.69
4,1,0,1,28.9,697,4878.77,10,4263.76
6,0,0,0,29.5,369,7387.29,7,6331.19
5,1,0,1,29.7,454,3177.47,1,3964.41
3,0,0,1,30.3,538,3769.08,5,4471.76
7,0,0,0,28.9,209,4179.42,7,4803.43
1,0,0,0,32.7,187,3736.38,8,3169.87
3,1,0,1,26.0,442,3092.29,4,3336.6
3,1,0,1,31.5,460,3217.84,8,3867.54
5,1,0,1,27.4,978,6842.73,7,5842.56
2,0,0,1,29.3,931,6516.33,7,5676.62
6,0,0,0,29.5,407,8148.33,9,7153.65
2,1,1,1,27.1,612,4282.94,5,4080.09
4,0,0,1,25.7,489,3424.74,3,4134.53
5,0,0,0,29.0,269,5386.3,6,5225.52
5,1,0,1,33.5,691,4833.97,9,5865.2
5,0,0,1,32.5,972,6801.16,4,6628.36
3,0,0,1,29.5,796,5570.42,10,5954.66
1,1,0,0,32.6,92,1832.77,8,1801.15
2,1,0,1,33.8,524,3666.31,10,3214.83
1,0,0,0,30.6,123,2455.08,5,2781.21
1,0,0,1,31.2,588,4118.35,4,4196.75
3,1,1,1,32.3,452,3161.0,3,3771.11
7,1,0,0,29.0,164,3280.63,4,3520.27
4,1,0,0,31.5,117,2344.32,4,2125.79
1,1,0,1,32.5,511,3574.08,7,3666.36
3,1,0,1,26.2,525,3676.32,6,3583.94
3,1,0,0,34.5,147,2930.46,10,2767.92
1,0,0,1,34.3,592,4145.12,5,4267.44
3,0,0,1,28.3,533,3728.96,2,3860.08
4,1,0,1,26.5,419,2931.81,2,2478.02
7,0,0,1,29.0,1390,9732.7,10,9549.84
7,0,0,1,25.2,933,6533.26,1,5908.77
7,0,0,0,30.8,210,4205.24,5,4754.82
1,0,0,1,25.7,442,3096.86,2,3382.46
7,0,0,0,31.3,334,6676.05,7,6547.07
6,0,0,1,27.7,1408,9853.82,9,10975.48
5,1,0,1,26.4,728,5097.62,7,5828.49
6,0,0,1,26.8,1603,11217.82,7,9761.3
5,0,0,0,32.4,191,3822.01,6,4224.2
5,0,0,1,34.8,1014,7096.71,2,6342.6
1,0,0,1,28.0,452,3162.2,1,3441.54
7,1,0,0,29.3,198,3954.66,7,4522.81
6,0,0,1,26.1,1268,8877.78,7,7870.21
6,1,0,1,35.0,862,6033.4,9,7263.49
7,0,0,0,29.7,270,5392.44,3,4884.46
1,0,0,0,28.5,115,2309.79,1,2353.23
