transaction_id,timestamp,date,hour,day_of_week,is_weekend,event_id,event_name,region,vendor_name,vendor_category,customer_id,amount,payment_method
TXN008991,2026-02-23 20:49:00,2026-02-23,20,Monday,False,3,Tampines Round Market Night,Eastern Singapore,Everyday Essentials,Household Items,C0162,8.91,cash
TXN000036,2026-02-23 20:49:00,2026-02-23,20,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Game On!,Games & Entertainment,C0280,5.88,qr_code
TXN000060,2026-02-23 20:50:00,2026-02-23,20,Monday,False,5,Toa Payoh Night Market,Central Singapore,Ali's Kitchen,Hot Food,C0283,7.34,qr_code
TXN010261,2026-02-23 20:53:00,2026-02-23,20,Monday,False,3,Tampines Round Market Night,Eastern Singapore,Wok This Way,Hot Food,C0236,8.89,cash
TXN001307,2026-02-23 20:53:00,2026-02-23,20,Monday,False,4,Jurong East Street Festival,Western Singapore,Game On!,Games & Entertainment,C0489,4.05,qr_code
TXN013534,2026-02-23 20:54:00,2026-02-23,20,Monday,False,5,Toa Payoh Night Market,Central Singapore,Tornado Bites,Trendy Food,C0451,13.94,cash
TXN007675,2026-02-23 20:55:00,2026-02-23,20,Monday,False,7,Bedok Food Carnival,Eastern Singapore,Street Fusion,Trendy Food,C0057,13.56,wallet
TXN006048,2026-02-23 20:56:00,2026-02-23,20,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,The Satay Corner,Hot Food,C0382,8.38,wallet
TXN003906,2026-02-23 21:02:00,2026-02-23,21,Monday,False,7,Bedok Food Carnival,Eastern Singapore,Crunch Time,Snacks,C0406,7.3,wallet
TXN011220,2026-02-23 21:04:00,2026-02-23,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Mak Cik Stall,Hot Food,C0115,9.66,cash
TXN004530,2026-02-23 21:04:00,2026-02-23,21,Monday,False,3,Tampines Round Market Night,Eastern Singapore,The Satay Corner,Hot Food,C0425,11.31,cash
TXN013151,2026-02-23 21:05:00,2026-02-23,21,Monday,False,3,Tampines Round Market Night,Eastern Singapore,Kampung Wok,Hot Food,C0370,13.3,qr_code
TXN009006,2026-02-23 21:05:00,2026-02-23,21,Monday,False,3,Tampines Round Market Night,Eastern Singapore,Mala Majik,Trendy Food,C0357,7.61,wallet
TXN003696,2026-02-23 21:08:00,2026-02-23,21,Monday,False,5,Toa Payoh Night Market,Central Singapore,Teh Tarik Station,Drinks,C0267,2.55,wallet
TXN001708,2026-02-23 21:11:00,2026-02-23,21,Monday,False,4,Jurong East Street Festival,Western Singapore,Munchies Corner,Snacks,C0057,2.81,wallet
TXN008939,2026-02-23 21:11:00,2026-02-23,21,Monday,False,4,Jurong East Street Festival,Western Singapore,Crunch Time,Snacks,C0362,4.34,cash
TXN002029,2026-02-23 21:14:00,2026-02-23,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Tornado Bites,Trendy Food,C0001,8.57,wallet
TXN001770,2026-02-23 21:15:00,2026-02-23,21,Monday,False,8,Clementi Night Bazaar,Western Singapore,Jelly Bliss,Desserts,C0391,4.03,cash
TXN000577,2026-02-23 21:18:00,2026-02-23,21,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Sweet Spot,Desserts,C0369,4.53,wallet
TXN001190,2026-02-23 21:18:00,2026-02-23,21,Monday,False,7,Bedok Food Carnival,Eastern Singapore,Mala Majik,Trendy Food,C0079,7.48,qr_code
TXN004253,2026-02-23 21:18:00,2026-02-23,21,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Kampung Wok,Hot Food,C0403,8.23,qr_code
TXN000964,2026-02-23 21:19:00,2026-02-23,21,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Wok This Way,Hot Food,C0350,8.8,qr_code
TXN005570,2026-02-23 21:20:00,2026-02-23,21,Monday,False,4,Jurong East Street Festival,Western Singapore,Sugar Rush,Drinks,C0488,4.4,qr_code
TXN003946,2026-02-23 21:21:00,2026-02-23,21,Monday,False,5,Toa Payoh Night Market,Central Singapore,Dessert Alley,Desserts,C0153,5.67,qr_code
TXN001698,2026-02-23 21:21:00,2026-02-23,21,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Snack Attack,Snacks,C0359,3.76,qr_code
TXN002398,2026-02-23 21:21:00,2026-02-23,21,Monday,False,5,Toa Payoh Night Market,Central Singapore,Snack Attack,Snacks,C0364,4.25,cash
TXN010683,2026-02-23 21:21:00,2026-02-23,21,Monday,False,4,Jurong East Street Festival,Western Singapore,Street Fusion,Trendy Food,C0184,12.8,cash
TXN007234,2026-02-23 21:22:00,2026-02-23,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Mala Majik,Trendy Food,C0083,11.29,qr_code
TXN001445,2026-02-23 21:25:00,2026-02-23,21,Monday,False,7,Bedok Food Carnival,Eastern Singapore,Jelly Bliss,Desserts,C0160,8.33,wallet
TXN011764,2026-02-23 21:26:00,2026-02-23,21,Monday,False,4,Jurong East Street Festival,Western Singapore,Kueh Corner,Desserts,C0214,3.34,wallet
TXN001684,2026-02-23 21:27:00,2026-02-23,21,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Kueh Corner,Desserts,C0236,5.63,wallet
TXN009624,2026-02-23 21:29:00,2026-02-23,21,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Casa Living,Household Items,C0017,23.6,cash
TXN009888,2026-02-23 21:29:00,2026-02-23,21,Monday,False,5,Toa Payoh Night Market,Central Singapore,Home & More,Household Items,C0245,20.82,wallet
TXN011795,2026-02-23 21:31:00,2026-02-23,21,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Sugar Rush,Drinks,C0295,2.09,wallet
TXN012104,2026-02-23 21:31:00,2026-02-23,21,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Ice Ice Baby,Desserts,C0014,4.46,cash
TXN010311,2026-02-23 21:33:00,2026-02-23,21,Monday,False,8,Clementi Night Bazaar,Western Singapore,The Linen Store,Household Items,C0484,12.32,qr_code
TXN014834,2026-02-23 21:34:00,2026-02-23,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Cheese Me,Trendy Food,C0109,9.4,cash
TXN001631,2026-02-23 21:39:00,2026-02-23,21,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Abang Burger,Hot Food,C0316,8.94,wallet
TXN011072,2026-02-23 21:40:00,2026-02-23,21,Monday,False,5,Toa Payoh Night Market,Central Singapore,Home & More,Household Items,C0174,21.66,wallet
TXN010223,2026-02-23 21:41:00,2026-02-23,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Teh Tarik Station,Drinks,C0174,3.18,qr_code
TXN007061,2026-02-23 21:44:00,2026-02-23,21,Monday,False,4,Jurong East Street Festival,Western Singapore,Wok This Way,Hot Food,C0174,11.83,qr_code
TXN008594,2026-02-23 21:46:00,2026-02-23,21,Monday,False,7,Bedok Food Carnival,Eastern Singapore,Tornado Bites,Trendy Food,C0454,11.59,qr_code
TXN002602,2026-02-23 21:47:00,2026-02-23,21,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Boba World,Drinks,C0262,5.2,qr_code
TXN010855,2026-02-23 21:48:00,2026-02-23,21,Monday,False,4,Jurong East Street Festival,Western Singapore,The Linen Store,Household Items,C0055,16.87,qr_code
TXN012134,2026-02-23 21:50:00,2026-02-23,21,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,The Linen Store,Household Items,C0394,12.52,wallet
TXN014154,2026-02-23 21:51:00,2026-02-23,21,Monday,False,4,Jurong East Street Festival,Western Singapore,Sweet Spot,Desserts,C0099,4.22,wallet
TXN002048,2026-02-23 21:51:00,2026-02-23,21,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Mala Majik,Trendy Food,C0227,10.41,qr_code
TXN008964,2026-02-23 22:00:00,2026-02-23,22,Monday,False,8,Clementi Night Bazaar,Western Singapore,Win It Stall,Games & Entertainment,C0078,7.92,wallet
TXN014360,2026-02-23 22:00:00,2026-02-23,22,Monday,False,5,Toa Payoh Night Market,Central Singapore,Uncle Razali Grill,Hot Food,C0372,8.88,wallet
TXN007281,2026-02-23 22:00:00,2026-02-23,22,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Teh Tarik Station,Drinks,C0304,4.9,wallet
TXN001970,2026-02-23 22:02:00,2026-02-23,22,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Uncle Razali Grill,Hot Food,C0007,11.72,wallet
TXN014430,2026-02-23 22:02:00,2026-02-23,22,Monday,False,5,Toa Payoh Night Market,Central Singapore,Coconut Grove,Drinks,C0242,4.38,qr_code
TXN004877,2026-02-23 22:09:00,2026-02-23,22,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Durian Heaven,Desserts,C0348,3.41,cash
TXN008713,2026-02-23 22:11:00,2026-02-23,22,Monday,False,3,Tampines Round Market Night,Eastern Singapore,Game On!,Games & Entertainment,C0280,4.69,qr_code
TXN008912,2026-02-23 22:14:00,2026-02-23,22,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Wok This Way,Hot Food,C0065,11.9,wallet
TXN002302,2026-02-23 22:16:00,2026-02-23,22,Monday,False,8,Clementi Night Bazaar,Western Singapore,Munchies Corner,Snacks,C0030,2.8,wallet
TXN004190,2026-02-23 22:18:00,2026-02-23,22,Monday,False,4,Jurong East Street Festival,Western Singapore,Fun Zone,Games & Entertainment,C0436,4.26,wallet
TXN010902,2026-02-23 22:18:00,2026-02-23,22,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Jelly Bliss,Desserts,C0376,6.44,wallet
TXN001285,2026-02-23 22:19:00,2026-02-23,22,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Kueh Corner,Desserts,C0463,6.12,wallet
TXN013231,2026-02-23 22:22:00,2026-02-23,22,Monday,False,5,Toa Payoh Night Market,Central Singapore,Ice Ice Baby,Desserts,C0119,7.42,qr_code
TXN004200,2026-02-23 22:27:00,2026-02-23,22,Monday,False,5,Toa Payoh Night Market,Central Singapore,Kopi Kaki,Drinks,C0252,6.13,wallet
TXN004651,2026-02-23 22:28:00,2026-02-23,22,Monday,False,4,Jurong East Street Festival,Western Singapore,Kampung Wok,Hot Food,C0020,5.26,cash
TXN005533,2026-02-23 22:31:00,2026-02-23,22,Monday,False,8,Clementi Night Bazaar,Western Singapore,Teh Tarik Station,Drinks,C0445,5.13,qr_code
TXN013057,2026-02-23 22:31:00,2026-02-23,22,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Boba World,Drinks,C0194,6.07,wallet
TXN011254,2026-02-23 22:31:00,2026-02-23,22,Monday,False,4,Jurong East Street Festival,Western Singapore,Wok This Way,Hot Food,C0351,9.26,qr_code
TXN014628,2026-02-23 22:33:00,2026-02-23,22,Monday,False,4,Jurong East Street Festival,Western Singapore,Coconut Grove,Drinks,C0325,2.96,wallet
TXN002404,2026-02-23 22:37:00,2026-02-23,22,Monday,False,3,Tampines Round Market Night,Eastern Singapore,The Satay Corner,Hot Food,C0458,11.96,qr_code
TXN003395,2026-02-23 22:37:00,2026-02-23,22,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Home & More,Household Items,C0361,11.13,qr_code
TXN006487,2026-02-23 22:39:00,2026-02-23,22,Monday,False,4,Jurong East Street Festival,Western Singapore,Kueh Corner,Desserts,C0389,6.92,wallet
TXN007178,2026-02-23 22:43:00,2026-02-23,22,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Lucky Strike,Games & Entertainment,C0169,2.68,wallet
TXN005770,2026-02-23 22:45:00,2026-02-23,22,Monday,False,4,Jurong East Street Festival,Western Singapore,Coconut Grove,Drinks,C0463,1.98,wallet
TXN007967,2026-02-23 22:49:00,2026-02-23,22,Monday,False,5,Toa Payoh Night Market,Central Singapore,The Satay Corner,Hot Food,C0274,11.86,qr_code
TXN011910,2026-02-23 22:50:00,2026-02-23,22,Monday,False,7,Bedok Food Carnival,Eastern Singapore,Kopi Kaki,Drinks,C0199,2.84,cash
TXN011633,2026-02-23 22:52:00,2026-02-23,22,Monday,False,4,Jurong East Street Festival,Western Singapore,Ice Ice Baby,Desserts,C0181,4.8,wallet
TXN006404,2026-02-23 22:54:00,2026-02-23,22,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Kueh Corner,Desserts,C0284,7.82,wallet
TXN014017,2026-02-23 22:56:00,2026-02-23,22,Monday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Kampung Wok,Hot Food,C0110,8.76,wallet
TXN010413,2026-02-23 22:56:00,2026-02-23,22,Monday,False,2,Woodlands Pasar Malam,Northern Singapore,Kueh Corner,Desserts,C0472,4.67,cash
TXN002521,2026-02-23 22:59:00,2026-02-23,22,Monday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Munchies Corner,Snacks,C0080,4.1,wallet
TXN002888,2026-02-23 23:12:00,2026-02-23,23,Monday,False,7,Bedok Food Carnival,Eastern Singapore,Casa Living,Household Items,C0104,20.65,wallet
TXN006309,2026-02-23 23:21:00,2026-02-23,23,Monday,False,8,Clementi Night Bazaar,Western Singapore,The Linen Store,Household Items,C0414,19.98,cash
TXN012425,2026-02-23 23:22:00,2026-02-23,23,Monday,False,5,Toa Payoh Night Market,Central Singapore,Kampung Wok,Hot Food,C0446,10.97,wallet
TXN008053,2026-02-23 23:25:00,2026-02-23,23,Monday,False,8,Clementi Night Bazaar,Western Singapore,Teh Tarik Station,Drinks,C0316,4.47,qr_code
TXN002535,2026-02-23 23:35:00,2026-02-23,23,Monday,False,4,Jurong East Street Festival,Western Singapore,Jelly Bliss,Desserts,C0291,6.07,wallet
TXN013313,2026-02-23 23:40:00,2026-02-23,23,Monday,False,5,Toa Payoh Night Market,Central Singapore,Tornado Bites,Trendy Food,C0371,11.94,wallet
TXN012054,2026-02-24 18:00:00,2026-02-24,18,Tuesday,False,4,Jurong East Street Festival,Western Singapore,Jelly Bliss,Desserts,C0149,4.67,wallet
TXN002542,2026-02-24 18:15:00,2026-02-24,18,Tuesday,False,2,Woodlands Pasar Malam,Northern Singapore,Street Fusion,Trendy Food,C0138,10.67,wallet
TXN001291,2026-02-24 18:19:00,2026-02-24,18,Tuesday,False,4,Jurong East Street Festival,Western Singapore,Game On!,Games & Entertainment,C0466,3.23,wallet
TXN009074,2026-02-24 18:19:00,2026-02-24,18,Tuesday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Tornado Bites,Trendy Food,C0461,15.1,wallet
TXN002186,2026-02-24 18:19:00,2026-02-24,18,Tuesday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Teh Tarik Station,Drinks,C0042,2.53,wallet
TXN007879,2026-02-24 18:55:00,2026-02-24,18,Tuesday,False,4,Jurong East Street Festival,Western Singapore,Uncle Razali Grill,Hot Food,C0290,6.93,cash
TXN014191,2026-02-24 18:55:00,2026-02-24,18,Tuesday,False,4,Jurong East Street Festival,Western Singapore,Tornado Bites,Trendy Food,C0030,6.21,wallet
TXN007372,2026-02-24 18:56:00,2026-02-24,18,Tuesday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Kacang Queen,Snacks,C0257,5.82,wallet
TXN007816,2026-02-24 18:56:00,2026-02-24,18,Tuesday,False,3,Tampines Round Market Night,Eastern Singapore,Ice Ice Baby,Desserts,C0394,3.55,wallet
TXN006804,2026-02-24 18:56:00,2026-02-24,18,Tuesday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Boba World,Drinks,C0440,1.75,wallet
TXN008879,2026-02-24 19:00:00,2026-02-24,19,Tuesday,False,2,Woodlands Pasar Malam,Northern Singapore,Kacang Queen,Snacks,C0216,3.86,wallet
TXN007632,2026-02-24 19:06:00,2026-02-24,19,Tuesday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Seoul Kitchen,Trendy Food,C0453,10.48,cash
TXN005520,2026-02-24 19:11:00,2026-02-24,19,Tuesday,False,8,Clementi Night Bazaar,Western Singapore,The Juice Lab,Drinks,C0216,3.44,qr_code
TXN012307,2026-02-24 19:17:00,2026-02-24,19,Tuesday,False,3,Tampines Round Market Night,Eastern Singapore,Kacang Queen,Snacks,C0424,3.38,qr_code
TXN000725,2026-02-24 19:18:00,2026-02-24,19,Tuesday,False,8,Clementi Night Bazaar,Western Singapore,Wok This Way,Hot Food,C0493,12.37,wallet
TXN010647,2026-02-24 19:22:00,2026-02-24,19,Tuesday,False,5,Toa Payoh Night Market,Central Singapore,Uncle Razali Grill,Hot Food,C0059,7.73,wallet
TXN013655,2026-02-24 19:22:00,2026-02-24,19,Tuesday,False,8,Clementi Night Bazaar,Western Singapore,Nasi Lemak Bros,Hot Food,C0450,10.43,wallet
TXN005249,2026-02-24 19:23:00,2026-02-24,19,Tuesday,False,2,Woodlands Pasar Malam,Northern Singapore,Kacang Queen,Snacks,C0029,5.79,wallet
TXN010508,2026-02-24 19:27:00,2026-02-24,19,Tuesday,False,7,Bedok Food Carnival,Eastern Singapore,Wok This Way,Hot Food,C0411,9.17,qr_code
TXN012823,2026-02-24 19:30:00,2026-02-24,19,Tuesday,False,5,Toa Payoh Night Market,Central Singapore,The Linen Store,Household Items,C0405,15.51,wallet
TXN008916,2026-02-24 19:34:00,2026-02-24,19,Tuesday,False,4,Jurong East Street Festival,Western Singapore,Casa Living,Household Items,C0260,12.06,cash
TXN010091,2026-02-24 19:35:00,2026-02-24,19,Tuesday,False,4,Jurong East Street Festival,Western Singapore,Abang Burger,Hot Food,C0367,5.01,qr_code
TXN004233,2026-02-24 19:36:00,2026-02-24,19,Tuesday,False,3,Tampines Round Market Night,Eastern Singapore,The Juice Lab,Drinks,C0290,4.65,qr_code
TXN004690,2026-02-24 19:38:00,2026-02-24,19,Tuesday,False,5,Toa Payoh Night Market,Central Singapore,Abang Burger,Hot Food,C0370,6.32,wallet
TXN001167,2026-02-24 19:39:00,2026-02-24,19,Tuesday,False,3,Tampines Round Market Night,Eastern Singapore,Home & More,Household Items,C0442,19.66,qr_code
TXN004661,2026-02-24 19:40:00,2026-02-24,19,Tuesday,False,3,Tampines Round Market Night,Eastern Singapore,Sugar Rush,Drinks,C0069,4.57,wallet
TXN002365,2026-02-24 19:40:00,2026-02-24,19,Tuesday,False,8,Clementi Night Bazaar,Western Singapore,Win It Stall,Games & Entertainment,C0006,6.79,wallet
TXN014398,2026-02-24 19:41:00,2026-02-24,19,Tuesday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Kueh Corner,Desserts,C0468,5.6,wallet
TXN004078,2026-02-24 19:46:00,2026-02-24,19,Tuesday,False,5,Toa Payoh Night Market,Central Singapore,Win It Stall,Games & Entertainment,C0029,2.8,cash
TXN008524,2026-02-24 19:46:00,2026-02-24,19,Tuesday,False,8,Clementi Night Bazaar,Western Singapore,Uncle Razali Grill,Hot Food,C0304,8.09,qr_code
TXN009942,2026-02-24 19:47:00,2026-02-24,19,Tuesday,False,5,Toa Payoh Night Market,Central Singapore,Ali's Kitchen,Hot Food,C0380,14.99,wallet
TXN003796,2026-02-24 19:47:00,2026-02-24,19,Tuesday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,The Juice Lab,Drinks,C0407,4.04,qr_code
TXN001489,2026-02-24 19:51:00,2026-02-24,19,Tuesday,False,4,Jurong East Street Festival,Western Singapore,Kampung Wok,Hot Food,C0086,4.16,qr_code
TXN000182,2026-02-24 19:53:00,2026-02-24,19,Tuesday,False,4,Jurong East Street Festival,Western Singapore,Kueh Corner,Desserts,C0108,4.85,qr_code
TXN012250,2026-02-24 19:56:00,2026-02-24,19,Tuesday,False,8,Clementi Night Bazaar,Western Singapore,Ali's Kitchen,Hot Food,C0232,14.51,cash
TXN007947,2026-02-24 19:56:00,2026-02-24,19,Tuesday,False,5,Toa Payoh Night Market,Central Singapore,Kacang Queen,Snacks,C0253,7.12,qr_code
TXN006140,2026-02-24 19:57:00,2026-02-24,19,Tuesday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Casa Living,Household Items,C0108,11.32,cash
TXN010874,2026-02-24 19:59:00,2026-02-24,19,Tuesday,False,7,Bedok Food Carnival,Eastern Singapore,Fun Zone,Games & Entertainment,C0239,6.05,cash
TXN012662,2026-02-24 20:02:00,2026-02-24,20,Tuesday,False,3,Tampines Round Market Night,Eastern Singapore,Sweet Spot,Desserts,C0248,5.49,qr_code
TXN009155,2026-02-24 20:03:00,2026-02-24,20,Tuesday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Kacang Queen,Snacks,C0161,2.01,cash
TXN002464,2026-02-24 20:03:00,2026-02-24,20,Tuesday,False,3,Tampines Round Market Night,Eastern Singapore,Home & More,Household Items,C0186,11.59,qr_code
TXN003745,2026-02-24 20:04:00,2026-02-24,20,Tuesday,False,2,Woodlands Pasar Malam,Northern Singapore,Casa Living,Household Items,C0024,19.26,wallet
TXN000199,2026-02-24 20:04:00,2026-02-24,20,Tuesday,False,5,Toa Payoh Night Market,Central Singapore,Game On!,Games & Entertainment,C0458,3.61,qr_code
TXN011619,2026-02-24 20:04:00,2026-02-24,20,Tuesday,False,7,Bedok Food Carnival,Eastern Singapore,Ali's Kitchen,Hot Food,C0179,7.78,qr_code
TXN014875,2026-02-24 20:04:00,2026-02-24,20,Tuesday,False,4,Jurong East Street Festival,Western Singapore,Durian Heaven,Desserts,C0064,5.7,qr_code
TXN005748,2026-02-24 20:06:00,2026-02-24,20,Tuesday,False,3,Tampines Round Market Night,Eastern Singapore,Teh Tarik Station,Drinks,C0220,4.56,qr_code
TXN007340,2026-02-24 20:07:00,2026-02-24,20,Tuesday,False,4,Jurong East Street Festival,Western Singapore,Kopi Kaki,Drinks,C0314,6.4,wallet
TXN003523,2026-02-24 20:09:00,2026-02-24,20,Tuesday,False,5,Toa Payoh Night Market,Central Singapore,Everyday Essentials,Household Items,C0026,13.7,wallet
TXN001039,2026-02-24 20:10:00,2026-02-24,20,Tuesday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,Abang Burger,Hot Food,C0480,10.74,wallet
TXN010670,2026-02-24 20:10:00,2026-02-24,20,Tuesday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Nasi Lemak Bros,Hot Food,C0489,16.83,cash
TXN007566,2026-02-24 20:10:00,2026-02-24,20,Tuesday,False,7,Bedok Food Carnival,Eastern Singapore,The Juice Lab,Drinks,C0090,5.52,wallet
TXN013167,2026-02-24 20:14:00,2026-02-24,20,Tuesday,False,6,Ang Mo Kio Community Bazaar,Central Singapore,K-Food Craze,Trendy Food,C0486,16.44,qr_code
TXN001999,2026-02-24 20:14:00,2026-02-24,20,Tuesday,False,4,Jurong East Street Festival,Western Singapore,Sweet Spot,Desserts,C0291,5.46,cash
TXN001700,2026-02-24 20:15:00,2026-02-24,20,Tuesday,False,3,Tampines Round Market Night,Eastern Singapore,The Juice Lab,Drinks,C0146,3.97,qr_code
TXN005130,2026-02-24 20:15:00,2026-02-24,20,Tuesday,False,2,Woodlands Pasar Malam,Northern Singapore,The Linen Store,Household Items,C0152,17.47,cash
TXN011957,2026-02-24 20:16:00,2026-02-24,20,Tuesday,False,3,Tampines Round Market Night,Eastern Singapore,Crunch Time,Snacks,C0456,3.68,wallet
TXN006338,2026-02-24 20:18:00,2026-02-24,20,Tuesday,False,2,Woodlands Pasar Malam,Northern Singapore,Tornado Bites,Trendy Food,C0419,5.77,wallet
TXN000586,2026-02-24 20:19:00,2026-02-24,20,Tuesday,False,7,Bedok Food Carnival,Eastern Singapore,Lucky Strike,Games & Entertainment,C0074,7.7,wallet
TXN010881,2026-02-24 20:19:00,2026-02-24,20,Tuesday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,The Linen Store,Household Items,C0053,9.98,wallet
TXN001140,2026-02-24 20:20:00,2026-02-24,20,Tuesday,False,7,Bedok Food Carnival,Eastern Singapore,Cheese Me,Trendy Food,C0144,13.96,qr_code
TXN008212,2026-02-24 20:21:00,2026-02-24,20,Tuesday,False,1,Geylang Serai Ramadan Bazaar,Eastern Singapore,Sugar Rush,Drinks,C0412,2.02,wallet
